name/season,injury_days_list,injury_days_vector
sebastian-schonlau_19/20,"[(1, 65)]","[0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-schonlau_22/23,"[(4, 9)]","[0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-schonlau_23/24,"[(8, 52), (8, 66), (8, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0]"
sebastian-vasiliadis_20/21,"[(10, 66), (5, 25)]","[0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 66, 0, 0, 0]"
sebastian-vasiliadis_21/22,"[(3, 10), (11, 102)]","[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0]"
sebastian-vasiliadis_23/24,"[(4, 69)]","[0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastien-haller_19/20,"[(0, 18), (3, 12)]","[18, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastien-haller_20/21,"[(1, 16)]","[0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastien-haller_21/22,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
sebastien-haller_22/23,"[(3, 5)]","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastien-haller_23/24,"[(4, 4), (4, 15), (4, 44), (4, 34), (3, 6), (11, 2)]","[0, 0, 0, 6, 97, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
semir-telalovic_22/23,"[(13, 8)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]"
senne-lynen_19/20,"[(4, 14)]","[0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
senne-lynen_21/22,"[(3, 271)]","[0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
seong-hoon-cheon_21/22,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
sepp-van-den-berg_22/23,"[(1, 56), (4, 39), (4, 149)]","[0, 56, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
serge-gnabry_20/21,"[(13, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
serge-gnabry_21/22,"[(13, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
serge-gnabry_22/23,"[(4, 29), (6, 3), (7, 7)]","[0, 0, 0, 0, 29, 0, 3, 7, 0, 0, 0, 0, 0, 0]"
serge-gnabry_23/24,"[(1, 67), (1, 19), (1, 85), (11, 4), (7, 28), (0, 7)]","[7, 171, 0, 0, 0, 0, 0, 28, 0, 0, 0, 4, 0, 0]"
sergio-cordova_19/20,"[(1, 20), (4, 44), (11, 32)]","[0, 20, 0, 0, 44, 0, 0, 0, 0, 0, 0, 32, 0, 0]"
sergio-cordova_20/21,"[(11, 13), (2, 4)]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
sergio-cordova_21/22,"[(11, 13), (1, 22)]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
sergio-cordova_22/23,"[(1, 43)]","[0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
serhou-guirassy_20/21,"[(4, 53)]","[0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
serhou-guirassy_21/22,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
serhou-guirassy_22/23,"[(13, 51)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51]"
serhou-guirassy_23/24,"[(13, 8), (13, 18)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26]"
sheraldo-becker_19/20,"[(11, 7), (1, 37), (1, 4), (7, 7), (1, 5)]","[0, 46, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0]"
sheraldo-becker_20/21,"[(4, 57), (4, 48), (4, 5)]","[0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sheraldo-becker_21/22,"[(1, 19)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sheraldo-becker_23/24,"[(13, 19), (1, 18)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]"
shinta-appelkamp_20/21,"[(1, 49), (1, 22), (0, 18), (1, 17)]","[18, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
shinta-appelkamp_21/22,"[(1, 21), (1, 30)]","[0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
shinta-appelkamp_23/24,"[(1, 19), (1, 21), (8, 18)]","[0, 40, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0]"
shio-fukuda_23/24,"[(6, 14)]","[0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0]"
shkodran-mustafi_19/20,"[(1, 15), (4, 3), (4, 0)]","[0, 15, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
shkodran-mustafi_20/21,"[(1, 5), (1, 97)]","[0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
shkodran-mustafi_21/22,"[(13, 99), (3, 90), (13, 19)]","[0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118]"
shkodran-mustafi_22/23,"[(1, 166), (1, 43)]","[0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sidi-sane_23/24,"[(4, 28), (3, 80)]","[0, 0, 0, 80, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sidney-friede_19/20,"[(1, 10), (4, 45)]","[0, 10, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sidney-friede_20/21,"[(3, 57), (3, 152), (0, 88)]","[88, 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sidney-friede_22/23,"[(10, 144)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0]"
sidney-raebiger_22/23,"[(11, 4), (10, 23), (11, 2), (10, 37), (11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 13, 0, 0]"
silas-ostrzinski_23/24,"[(13, 52)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52]"
silas_19/20,"[(8, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0]"
silas_20/21,"[(3, 232), (11, 2)]","[0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
silas_21/22,"[(9, 130), (11, 10), (11, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 24, 0, 0]"
silas_22/23,"[(8, 9), (8, 13), (1, 31)]","[0, 31, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0]"
silvan-widmer_19/20,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
silvan-widmer_20/21,"[(1, 28)]","[0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
silvan-widmer_21/22,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
silvan-widmer_22/23,"[(4, 153), (1, 10)]","[0, 10, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
silvere-ganvoula_19/20,"[(1, 22)]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-asta_19/20,"[(3, 207)]","[0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-asta_21/22,"[(13, 8)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]"
simon-asta_22/23,"[(1, 2), (4, 3), (3, 7)]","[0, 2, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-asta_23/24,"[(11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
simon-falette_19/20,"[(8, 2), (11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 6, 0, 0]"
simon-falette_20/21,"[(1, 21)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-simoni_21/22,"[(3, 15)]","[0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-simoni_23/24,"[(11, 27), (7, 61)]","[0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 27, 0, 0]"
simon-straudi_22/23,"[(3, 38), (1, 48)]","[0, 48, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-straudi_23/24,"[(13, 55), (4, 103), (11, 2)]","[0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 2, 0, 55]"
simon-terodde_19/20,"[(3, 85), (5, 15)]","[0, 0, 0, 85, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-terodde_21/22,"[(1, 33)]","[0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-terodde_22/23,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-terodde_23/24,"[(4, 7), (8, 21)]","[0, 0, 0, 0, 7, 0, 0, 0, 21, 0, 0, 0, 0, 0]"
simon-walde_22/23,"[(3, 108), (2, 14)]","[0, 0, 14, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-walde_23/24,"[(10, 85), (13, 3), (11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 3, 0, 3]"
simon-zoller_19/20,"[(3, 18)]","[0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-zoller_20/21,"[(1, 14), (3, 70)]","[0, 14, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
simon-zoller_21/22,"[(11, 14), (3, 186)]","[0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
simon-zoller_22/23,"[(13, 40), (1, 10)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40]"
simon-zoller_23/24,"[(5, 55), (13, 40), (1, 66)]","[0, 66, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 40]"
skelly-alvero_23/24,"[(9, 32), (1, 10), (11, 3)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 32, 0, 3, 0, 0]"
soichiro-kozuki_22/23,"[(4, 126), (4, 15)]","[0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
soma-novothny_22/23,"[(2, 35)]","[0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
soren-ahlers_21/22,"[(2, 14)]","[0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
soumaila-coulibaly_20/21,"[(3, 242)]","[0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
soumaila-coulibaly_21/22,"[(4, 7), (8, 7)]","[0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 0]"
soumaila-coulibaly_22/23,"[(3, 13), (0, 28)]","[28, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
soumaila-coulibaly_23/24,"[(8, 36)]","[0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0]"
stanley-nsoki_22/23,"[(11, 3), (0, 12), (11, 6), (1, 28)]","[12, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0]"
stanley-nsoki_23/24,"[(0, 36), (3, 10), (3, 43)]","[36, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-bell_19/20,"[(4, 238)]","[0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-bell_22/23,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-bell_23/24,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
stefan-drljaca_23/24,"[(1, 116)]","[0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-ilsanker_19/20,"[(0, 2)]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-ilsanker_21/22,"[(11, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
stefan-ilsanker_22/23,"[(1, 21)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-lainer_19/20,"[(3, 17), (10, 7)]","[0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0]"
stefan-lainer_20/21,"[(13, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
stefan-lainer_21/22,"[(1, 3), (11, 7), (4, 95)]","[0, 3, 0, 0, 95, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
stefan-lainer_22/23,"[(3, 17)]","[0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-lainer_23/24,"[(3, 2), (11, 56), (11, 5)]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0]"
stefan-posch_19/20,"[(4, 17)]","[0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefan-posch_20/21,"[(4, 14), (8, 7)]","[0, 0, 0, 0, 14, 0, 0, 0, 7, 0, 0, 0, 0, 0]"
stefan-posch_21/22,"[(12, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
stefan-posch_23/24,"[(13, 28)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28]"
stefano-russo_21/22,"[(1, 14)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefano-russo_22/23,"[(0, 8)]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stefanos-kapino_21/22,"[(11, 4), (0, 21), (1, 11)]","[21, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
stefanos-kapino_22/23,"[(1, 56)]","[0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
steffen-tigges_21/22,"[(4, 112), (1, 38)]","[0, 38, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
steffen-tigges_22/23,"[(9, 85)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0]"
steffen-tigges_23/24,"[(11, 12)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0]"
stephan-furstner_19/20,"[(1, 29), (1, 131), (11, 20), (2, 16)]","[0, 160, 16, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0]"
stephan-lichtsteiner_19/20,"[(3, 12)]","[0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stevan-jovetic_20/21,"[(8, 28), (8, 21), (5, 42)]","[0, 0, 0, 0, 0, 42, 0, 0, 49, 0, 0, 0, 0, 0]"
stevan-jovetic_21/22,"[(1, 31), (1, 14), (8, 35)]","[0, 45, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0]"
stevan-jovetic_22/23,"[(1, 33), (1, 69)]","[0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
stevan-jovetic_23/24,"[(1, 2), (1, 12)]","[0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
steven-skrzybski_19/20,"[(13, 5)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
steven-skrzybski_20/21,"[(10, 124)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0]"
steven-skrzybski_22/23,"[(5, 12)]","[0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0]"
steven-skrzybski_23/24,"[(13, 24)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24]"
steven-zuber_19/20,"[(4, 76), (4, 36)]","[0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
steven-zuber_21/22,"[(13, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]"
steven-zuber_22/23,"[(5, 36), (5, 18)]","[0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0]"
streli-mamba_19/20,"[(1, 79)]","[0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
streli-mamba_20/21,"[(1, 27)]","[0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
suat-serdar_19/20,"[(4, 14), (4, 21), (13, 10), (3, 11)]","[0, 0, 0, 11, 35, 0, 0, 0, 0, 0, 0, 0, 0, 10]"
suat-serdar_20/21,"[(13, 67), (3, 70)]","[0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67]"
suat-serdar_21/22,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
suleiman-abdullahi_19/20,"[(11, 7), (3, 17), (2, 25), (3, 19)]","[0, 0, 25, 36, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
suleiman-abdullahi_20/21,"[(3, 58)]","[0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
suleiman-abdullahi_21/22,"[(1, 3)]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sven-bender_19/20,"[(4, 2), (10, 42)]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 42, 0, 0, 0]"
sven-bender_20/21,"[(6, 55), (4, 13)]","[0, 0, 0, 0, 13, 0, 55, 0, 0, 0, 0, 0, 0, 0]"
sven-michel_19/20,"[(2, 9), (13, 14), (11, 6)]","[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 14]"
sven-michel_20/21,"[(1, 21), (10, 60)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0]"
sven-michel_23/24,"[(1, 21)]","[0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sven-schipplock_19/20,"[(1, 7), (11, 54)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0]"
sven-schipplock_21/22,"[(4, 59)]","[0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sven-schipplock_22/23,"[(2, 20), (1, 36)]","[0, 36, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sven-ulreich_21/22,"[(5, 5), (3, 41)]","[0, 0, 0, 41, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
sven-ulreich_23/24,"[(11, 3), (6, 4)]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0]"
tahith-chong_21/22,"[(0, 110)]","[110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taiwo-awoniyi_19/20,"[(2, 15)]","[0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taiwo-awoniyi_20/21,"[(1, 81)]","[0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taiwo-awoniyi_22/23,"[(0, 87)]","[87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taiwo-awoniyi_23/24,"[(0, 74)]","[74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
takuma-asano_21/22,"[(13, 32)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32]"
takuma-asano_22/23,"[(3, 63)]","[0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tanguy-coulibaly_19/20,"[(1, 7), (13, 21), (3, 11)]","[0, 7, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
tanguy-coulibaly_20/21,"[(3, 56)]","[0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tanguy-coulibaly_21/22,"[(4, 10), (11, 10)]","[0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0]"
tanguy-coulibaly_22/23,"[(1, 7), (11, 17), (4, 53)]","[0, 7, 0, 0, 53, 0, 0, 0, 0, 0, 0, 17, 0, 0]"
tanguy-nianzou_20/21,"[(11, 47), (1, 51), (13, 60)]","[0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 60]"
tanguy-nianzou_21/22,"[(9, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0]"
tanguy-nianzou_22/23,"[(13, 31), (10, 15)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 31]"
tanguy-nianzou_23/24,"[(13, 26), (13, 29), (13, 62)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117]"
tarek-buchmann_22/23,"[(13, 116), (6, 4), (10, 36)]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 36, 0, 0, 116]"
tarek-buchmann_23/24,"[(1, 241), (11, 28), (1, 33)]","[0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0]"
tarsis-bonga_20/21,"[(3, 91)]","[0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
tarsis-bonga_23/24,"[(3, 43)]","[0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taylan-duman_20/21,"[(1, 98), (13, 28), (6, 31)]","[0, 98, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 28]"
taylan-duman_22/23,"[(11, 2), (1, 17), (10, 110), (4, 41)]","[0, 17, 0, 0, 41, 0, 0, 0, 0, 0, 110, 2, 0, 0]"
taylan-duman_23/24,"[(13, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22]"
taylor-booth_19/20,"[(1, 88)]","[0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
taylor-booth_20/21,"[(13, 2), (4, 43)]","[0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
taylor-booth_21/22,"[(1, 9), (11, 6), (0, 17)]","[17, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
taylor-booth_22/23,"[(9, 12)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0]"
taylor-booth_23/24,"[(3, 89)]","[0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
theodor-gebre-selassie_19/20,"[(13, 57)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57]"
theodor-gebre-selassie_22/23,"[(8, 121)]","[0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0]"
thiago_19/20,"[(0, 23), (0, 26), (2, 7)]","[49, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thiago_20/21,"[(3, 72)]","[0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thiago_21/22,"[(13, 8), (0, 37), (8, 43)]","[37, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 8]"
thiago_22/23,"[(0, 281), (0, 55), (13, 29)]","[336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]"
thiago_23/24,"[(1, 104)]","[0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-delaney_19/20,"[(1, 48), (3, 58), (4, 42)]","[0, 48, 0, 58, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-delaney_20/21,"[(1, 2)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-delaney_21/22,"[(8, 19), (1, 48)]","[0, 48, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0]"
thomas-delaney_22/23,"[(3, 56)]","[0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-delaney_23/24,"[(3, 57), (11, 4), (9, 33)]","[0, 0, 0, 57, 0, 0, 0, 0, 0, 33, 0, 4, 0, 0]"
thomas-isherwood_20/21,"[(11, 29), (10, 44)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 29, 0, 0]"
thomas-isherwood_22/23,"[(1, 46)]","[0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-kastanaras_22/23,"[(4, 136), (10, 18)]","[0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 18, 0, 0, 0]"
thomas-kastanaras_23/24,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
thomas-keller_19/20,"[(4, 17), (11, 2)]","[0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
thomas-keller_21/22,"[(4, 16)]","[0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-keller_23/24,"[(3, 198)]","[0, 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-kessler_19/20,"[(8, 29)]","[0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0]"
thomas-kraft_19/20,"[(5, 39), (2, 6), (7, 3), (9, 10), (2, 6)]","[0, 0, 12, 0, 0, 39, 0, 3, 0, 10, 0, 0, 0, 0]"
thomas-meunier_19/20,"[(11, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
thomas-meunier_20/21,"[(3, 18), (1, 17)]","[0, 17, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-meunier_21/22,"[(1, 77), (1, 11), (1, 11), (1, 4), (1, 7)]","[0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-meunier_22/23,"[(1, 43), (5, 8), (1, 28), (2, 28), (0, 0)]","[0, 71, 28, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-meunier_23/24,"[(1, 88)]","[0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
thomas-muller_21/22,"[(13, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
thomas-muller_22/23,"[(0, 21), (1, 4)]","[21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
