name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs,injury_days_list,injury_days_vector
pavel-kaderabek_2020/2021,9.0,32.53,151.0,53.0,67.0,20.0,196.3,461.0,1319.0,"[(11, 21), (8, 42), (11, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 32, 0, 0]"
pavel-kaderabek_2021/2022,12.0,33.35,125.0,45.0,43.0,16.0,148.7,331.0,994.0,"[(11, 7), (13, 31), (4, 46), (8, 28)]","[0, 0, 0, 0, 46, 0, 0, 0, 28, 0, 0, 7, 0, 31]"
pavel-kaderabek_2022/2023,9.0,32.61,155.0,58.0,69.0,22.0,206.9,513.0,1444.0,"[(13, 62), (1, 16)]","[0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62]"
pavel-kaderabek_2023/2024,15.0,32.17,195.0,79.0,92.0,16.0,304.7,570.0,1934.0,"[(4, 11), (13, 5)]","[0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5]"
petar-musa_2020/2021,15.0,32.82,144.0,53.0,3.0,23.0,91.9,207.0,643.0,"[(4, 21)]","[0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
peter-pekarik_2019/2020,4.0,32.14,71.0,15.0,16.0,6.0,98.5,197.0,622.0,"[(1, 55), (8, 50), (11, 19), (8, 122)]","[0, 55, 0, 0, 0, 0, 0, 0, 172, 0, 0, 19, 0, 0]"
philipp-forster_2020/2021,21.0,33.45,142.0,6.0,8.0,25.0,207.3,570.0,1694.0,"[(1, 4), (11, 18), (8, 35)]","[0, 4, 0, 0, 0, 0, 0, 0, 35, 0, 0, 18, 0, 0]"
philipp-forster_2021/2022,28.0,31.66,103.0,9.0,5.0,14.0,129.1,286.0,957.0,"[(11, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]"
philipp-forster_2023/2024,7.0,31.12,41.0,4.0,5.0,6.0,55.4,116.0,413.0,"[(0, 10), (11, 17), (7, 5), (4, 15)]","[10, 0, 0, 0, 15, 0, 0, 5, 0, 0, 0, 17, 0, 0]"
philipp-klement_2021/2022,6.0,29.73,33.0,3.0,1.0,2.0,42.9,46.0,287.0,"[(1, 30)]","[0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
philipp-lienhart_2019/2020,6.0,32.18,133.0,48.0,2.0,7.0,208.3,276.0,995.0,"[(9, 25), (2, 4)]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0]"
philipp-lienhart_2021/2022,19.0,33.63,217.0,85.0,4.0,14.0,330.8,469.0,1621.0,"[(2, 7)]","[0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
philipp-lienhart_2023/2024,6.0,33.66,105.0,42.0,3.0,12.0,150.5,246.0,754.0,"[(3, 57), (0, 53), (13, 29)]","[53, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]"
philipp-max_2019/2020,35.0,34.27,177.0,20.0,57.0,12.0,340.3,736.0,2152.0,"[(4, 20)]","[0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
philipp-max_2022/2023,11.0,32.75,52.0,7.0,23.0,6.0,92.6,212.0,685.0,"[(13, 41), (11, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 41]"
philippe-coutinho_2019/2020,58.0,32.84,181.0,5.0,14.0,5.0,176.9,386.0,1241.0,"[(4, 62)]","[0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
phillipp-mwene_2020/2021,6.0,33.25,172.0,15.0,58.0,28.0,242.7,652.0,1896.0,"[(11, 11), (6, 31)]","[0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 11, 0, 0]"
phillipp-mwene_2023/2024,24.0,34.38,162.0,23.0,52.0,31.0,252.0,717.0,1860.0,"[(3, 43)]","[0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
piero-hincapie_2021/2022,8.0,34.53,234.0,61.0,10.0,23.0,210.4,443.0,1294.0,"[(1, 18)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
piero-hincapie_2022/2023,17.0,34.86,314.0,79.0,17.0,35.0,299.2,672.0,1998.0,"[(4, 30)]","[0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rabbi-matondo_2019/2020,23.0,35.97,105.0,9.0,5.0,22.0,148.4,447.0,1084.0,"[(12, 34)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0]"
rafael-czichos_2019/2020,11.0,32.36,250.0,85.0,5.0,25.0,238.9,342.0,1179.0,"[(2, 97)]","[0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rafael-czichos_2021/2022,2.0,32.53,182.0,66.0,1.0,15.0,156.8,237.0,867.0,"[(8, 5), (4, 13)]","[0, 0, 0, 0, 13, 0, 0, 0, 5, 0, 0, 0, 0, 0]"
ragnar-ache_2020/2021,2.0,35.54,21.0,13.0,1.0,5.0,15.2,47.0,114.0,"[(13, 37), (11, 16), (13, 113), (5, 3)]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16, 0, 150]"
ragnar-ache_2021/2022,11.0,34.25,54.0,21.0,4.0,4.0,38.7,111.0,282.0,"[(1, 56), (1, 8)]","[0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ramy-bensebaini_2020/2021,21.0,33.7,270.0,59.0,9.0,37.0,212.0,486.0,1370.0,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ramy-bensebaini_2021/2022,30.0,33.15,283.0,67.0,13.0,32.0,222.7,503.0,1346.0,"[(13, 7), (0, 45), (13, 25)]","[45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32]"
ramy-bensebaini_2022/2023,42.0,34.48,279.0,79.0,16.0,24.0,271.0,624.0,1623.0,"[(0, 8), (0, 8), (13, 7), (11, 3)]","[16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7]"
ramy-bensebaini_2023/2024,15.0,33.05,163.0,22.0,16.0,12.0,123.5,307.0,844.0,"[(10, 69), (0, 4), (11, 3)]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 3, 0, 0]"
randal-kolo-muani_2022/2023,78.0,35.97,402.0,68.0,17.0,48.0,306.3,811.0,1897.0,"[(13, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
rani-khedira_2020/2021,9.0,30.91,196.0,42.0,6.0,23.0,265.2,412.0,1929.0,"[(1, 15)]","[0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rani-khedira_2023/2024,3.0,31.53,146.0,27.0,6.0,23.0,164.0,205.0,891.0,"[(8, 19), (8, 57)]","[0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0]"
raphael-framberger_2020/2021,1.0,34.48,199.0,22.0,41.0,11.0,193.5,564.0,1418.0,"[(1, 56), (13, 25)]","[0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25]"
raphael-guerreiro_2021/2022,32.0,31.77,150.0,12.0,18.0,12.0,214.1,435.0,1363.0,"[(11, 4), (1, 7), (1, 32), (8, 24)]","[0, 39, 0, 0, 0, 0, 0, 0, 24, 0, 0, 4, 0, 0]"
raphael-guerreiro_2022/2023,34.0,31.69,151.0,8.0,30.0,7.0,283.4,631.0,1959.0,"[(1, 10), (13, 14), (11, 4)]","[0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 14]"
raphael-guerreiro_2023/2024,19.0,31.37,84.0,3.0,18.0,3.0,151.8,284.0,1099.0,"[(4, 12), (1, 15), (1, 33), (11, 24), (1, 41), (4, 13)]","[0, 89, 0, 0, 25, 0, 0, 0, 0, 0, 0, 24, 0, 0]"
rasmus-carstensen_2023/2024,10.0,33.32,166.0,24.0,52.0,22.0,214.9,590.0,1680.0,"[(7, 3)]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
reece-oxford_2021/2022,13.0,33.07,303.0,121.0,1.0,26.0,309.8,512.0,1752.0,"[(1, 14), (3, 45)]","[0, 14, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reinhold-yabo_2020/2021,8.0,33.0,43.0,4.0,4.0,6.0,76.4,175.0,554.0,"[(1, 11), (13, 12)]","[0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]"
reinier_2020/2021,3.0,32.64,33.0,5.0,1.0,3.0,17.2,37.0,136.0,"[(1, 6)]","[0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
renato-steffen_2020/2021,29.0,33.43,160.0,19.0,36.0,29.0,191.4,476.0,1362.0,"[(4, 123)]","[0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ricardo-pepi_2021/2022,8.0,33.38,42.0,9.0,1.0,1.0,62.1,209.0,523.0,"[(11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
ritsu-doan_2020/2021,67.0,33.79,384.0,19.0,44.0,26.0,350.6,847.0,2603.0,"[(1, 2)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ritsu-doan_2022/2023,57.0,34.37,347.0,12.0,21.0,29.0,291.5,708.0,2092.0,"[(6, 3), (3, 4)]","[0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
robert-andrich_2020/2021,43.0,31.77,339.0,56.0,9.0,47.0,324.6,427.0,2036.0,"[(4, 3)]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-andrich_2021/2022,28.0,32.83,191.0,40.0,5.0,38.0,234.4,385.0,1438.0,"[(3, 10), (13, 4)]","[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
robert-andrich_2022/2023,30.0,31.36,247.0,71.0,2.0,33.0,307.8,343.0,1793.0,"[(4, 49), (1, 9)]","[0, 9, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-andrich_2023/2024,21.0,31.08,154.0,31.0,9.0,23.0,222.1,221.0,1097.0,"[(4, 31)]","[0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-gumny_2021/2022,5.0,33.22,229.0,48.0,17.0,25.0,259.9,495.0,1454.0,"[(4, 28)]","[0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-gumny_2022/2023,10.0,33.76,207.0,47.0,20.0,29.0,236.2,490.0,1315.0,"[(13, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
robert-gumny_2023/2024,3.0,33.6,45.0,6.0,5.0,6.0,61.2,136.0,363.0,"[(3, 53), (5, 8)]","[0, 0, 0, 53, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-lewandowski_2019/2020,140.0,34.79,351.0,73.0,19.0,32.0,312.9,636.0,1765.0,"[(8, 28), (0, 26)]","[26, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0]"
robert-lewandowski_2020/2021,138.0,33.45,252.0,57.0,21.0,41.0,269.8,491.0,1458.0,"[(10, 23), (11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 2, 0, 0]"
robert-lewandowski_2021/2022,158.0,33.46,302.0,62.0,17.0,19.0,322.1,624.0,1778.0,"[(11, 1)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
robert-skov_2019/2020,63.0,34.05,278.0,20.0,50.0,20.0,304.2,655.0,1793.0,"[(1, 17)]","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-skov_2020/2021,35.0,32.88,124.0,15.0,32.0,7.0,146.9,366.0,994.0,"[(3, 14), (1, 35), (4, 4)]","[0, 35, 0, 14, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robert-skov_2021/2022,12.0,34.34,34.0,4.0,7.0,6.0,46.2,131.0,328.0,"[(13, 140)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140]"
robert-skov_2022/2023,46.0,33.19,132.0,18.0,33.0,16.0,162.8,395.0,1089.0,"[(1, 5), (8, 33), (13, 11)]","[0, 5, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 11]"
robert-skov_2023/2024,33.0,33.48,126.0,19.0,25.0,15.0,154.8,321.0,954.0,"[(13, 18), (4, 6), (4, 2)]","[0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 18]"
robert-tesche_2021/2022,1.0,31.62,26.0,5.0,3.0,3.0,45.5,49.0,258.0,"[(1, 42)]","[0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
roberto-massimo_2020/2021,14.0,35.1,105.0,6.0,9.0,4.0,94.1,358.0,813.0,"[(3, 9), (3, 11), (4, 17)]","[0, 0, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
roberto-massimo_2021/2022,20.0,34.84,82.0,7.0,17.0,8.0,103.3,376.0,828.0,"[(5, 8), (6, 17), (11, 2), (11, 11)]","[0, 0, 0, 0, 0, 8, 17, 0, 0, 0, 0, 13, 0, 0]"
robin-gosens_2023/2024,29.0,32.15,281.0,69.0,59.0,29.0,308.0,699.0,2285.0,"[(1, 18)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robin-hack_2023/2024,44.0,33.98,156.0,20.0,19.0,16.0,183.7,508.0,1431.0,"[(4, 2), (11, 5)]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
robin-knoche_2023/2024,9.0,31.83,163.0,55.0,1.0,9.0,229.7,214.0,973.0,"[(1, 24)]","[0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
robin-koch_2019/2020,32.0,34.29,281.0,139.0,3.0,27.0,329.0,420.0,1544.0,"[(5, 10)]","[0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0]"
robin-koch_2023/2024,21.0,33.38,250.0,99.0,1.0,20.0,325.3,476.0,1565.0,"[(8, 23)]","[0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0]"
robin-quaison_2020/2021,34.0,32.23,136.0,22.0,6.0,18.0,189.3,440.0,1519.0,"[(3, 30)]","[0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rocco-reitz_2023/2024,32.0,33.77,282.0,22.0,8.0,23.0,284.1,509.0,1865.0,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rodrigo-zalazar_2022/2023,39.0,34.14,201.0,27.0,30.0,21.0,167.9,357.0,1051.0,"[(11, 11), (4, 106)]","[0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
rogerio_2023/2024,4.0,33.59,85.0,7.0,25.0,7.0,109.6,251.0,736.0,"[(3, 3), (1, 36), (13, 21), (1, 13), (1, 32)]","[0, 81, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21]"
roland-sallai_2020/2021,45.0,32.73,213.0,45.0,36.0,45.0,215.8,541.0,1509.0,"[(10, 25), (8, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 25, 0, 0, 0]"
roland-sallai_2021/2022,45.0,33.49,165.0,22.0,44.0,30.0,194.4,499.0,1405.0,"[(3, 31)]","[0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
roland-sallai_2022/2023,34.0,33.16,118.0,24.0,29.0,28.0,125.0,297.0,815.0,"[(1, 6), (2, 56)]","[0, 6, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
roland-sallai_2023/2024,56.0,33.37,177.0,32.0,51.0,37.0,227.7,543.0,1392.0,"[(11, 6), (1, 32)]","[0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
romano-schmid_2022/2023,17.0,34.36,169.0,14.0,15.0,16.0,193.3,346.0,1229.0,"[(11, 5), (3, 34)]","[0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
ruben-vargas_2019/2020,62.0,34.42,247.0,26.0,18.0,37.0,297.9,773.0,2011.0,"[(4, 10)]","[0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ruben-vargas_2020/2021,40.0,33.39,201.0,21.0,12.0,24.0,198.0,556.0,1412.0,"[(1, 7), (1, 4)]","[0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ruben-vargas_2021/2022,41.0,35.46,190.0,15.0,33.0,30.0,232.6,677.0,1643.0,"[(10, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0]"
ruben-vargas_2022/2023,22.0,33.81,111.0,13.0,36.0,14.0,136.9,360.0,984.0,"[(4, 18), (4, 25), (4, 3), (1, 81)]","[0, 81, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ruben-vargas_2023/2024,50.0,34.24,172.0,34.0,46.0,34.0,232.3,610.0,1579.0,"[(1, 7), (13, 15)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15]"
ryan-gravenberch_2022/2023,11.0,32.54,90.0,7.0,2.0,9.0,79.4,160.0,611.0,"[(3, 10)]","[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ryan-sessegnon_2020/2021,5.0,33.17,188.0,19.0,54.0,34.0,180.4,574.0,1401.0,"[(1, 42)]","[0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sadio-mane_2022/2023,56.0,33.24,157.0,21.0,18.0,14.0,164.9,505.0,1169.0,"[(8, 105)]","[0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0]"
salif-sane_2019/2020,8.0,32.62,165.0,75.0,1.0,11.0,124.1,175.0,638.0,"[(1, 109), (11, 35), (3, 113)]","[0, 109, 0, 113, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0]"
salif-sane_2020/2021,7.0,31.78,161.0,81.0,1.0,14.0,116.7,168.0,619.0,"[(3, 111), (3, 21)]","[0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
salih-ozcan_2022/2023,3.0,33.39,164.0,32.0,2.0,26.0,184.6,272.0,993.0,"[(6, 10), (11, 14), (4, 7)]","[0, 0, 0, 0, 7, 0, 10, 0, 0, 0, 0, 14, 0, 0]"
salih-ozcan_2023/2024,5.0,32.29,121.0,22.0,1.0,21.0,149.0,238.0,862.0,"[(11, 4), (11, 2)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]"
sami-khedira_2020/2021,1.0,30.69,40.0,5.0,2.0,6.0,53.3,84.0,358.0,"[(8, 12), (8, 29)]","[0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0]"
santiago-ascacibar_2019/2020,2.0,30.73,102.0,9.0,2.0,11.0,87.6,118.0,538.0,"[(4, 41)]","[0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
santiago-ascacibar_2020/2021,7.0,31.39,107.0,10.0,4.0,9.0,106.5,160.0,659.0,"[(1, 4), (1, 62), (13, 23), (4, 32)]","[0, 66, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 23]"
sardar-azmoun_2021/2022,11.0,33.66,40.0,12.0,1.0,9.0,43.3,120.0,309.0,"[(1, 42), (1, 11)]","[0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sargis-adamyan_2019/2020,20.0,34.08,81.0,15.0,7.0,11.0,91.5,271.0,634.0,"[(11, 99), (4, 53), (4, 9), (13, 16), (13, 14), (8, 13)]","[0, 0, 0, 0, 62, 0, 0, 0, 13, 0, 0, 99, 0, 30]"
sargis-adamyan_2020/2021,21.0,33.84,65.0,9.0,7.0,5.0,56.1,176.0,421.0,"[(1, 13), (11, 14)]","[0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]"
sargis-adamyan_2021/2022,3.0,34.35,48.0,5.0,4.0,4.0,42.6,154.0,327.0,"[(1, 17)]","[0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sargis-adamyan_2023/2024,29.0,32.95,98.0,19.0,4.0,17.0,101.6,249.0,722.0,"[(11, 11), (1, 19)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]"
sasa-kalajdzic_2021/2022,35.0,32.36,200.0,83.0,2.0,10.0,141.6,263.0,922.0,"[(8, 4), (9, 137)]","[0, 0, 0, 0, 0, 0, 0, 0, 4, 137, 0, 0, 0, 0]"
sead-kolasinac_2020/2021,6.0,33.92,131.0,17.0,11.0,17.0,174.0,415.0,1051.0,"[(1, 12)]","[0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastiaan-bornauw_2019/2020,17.0,33.98,268.0,91.0,6.0,41.0,259.7,464.0,1290.0,"[(1, 7)]","[0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastiaan-bornauw_2020/2021,17.0,33.54,194.0,85.0,1.0,22.0,208.1,330.0,947.0,"[(5, 70)]","[0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-andersson_2020/2021,37.0,31.74,157.0,93.0,1.0,20.0,123.5,254.0,885.0,"[(3, 105), (3, 11)]","[0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-griesbeck_2021/2022,8.0,34.13,261.0,89.0,1.0,33.0,274.6,532.0,1691.0,"[(1, 4)]","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-polter_2022/2023,11.0,33.74,92.0,50.0,2.0,23.0,76.1,190.0,481.0,"[(3, 98), (13, 3)]","[0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
sebastian-polter_2023/2024,9.0,32.7,68.0,27.0,3.0,6.0,54.3,108.0,301.0,"[(0, 51), (11, 5), (4, 12)]","[51, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
sebastian-rode_2020/2021,3.0,31.19,204.0,24.0,11.0,30.0,220.0,433.0,1672.0,"[(4, 14)]","[0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-rode_2021/2022,6.0,30.86,80.0,16.0,2.0,7.0,103.1,160.0,804.0,"[(11, 7), (5, 7), (5, 11), (11, 4), (3, 67)]","[0, 0, 0, 67, 0, 18, 0, 0, 0, 0, 0, 11, 0, 0]"
sebastian-rode_2022/2023,9.0,32.31,140.0,16.0,6.0,19.0,182.2,256.0,1300.0,"[(1, 3), (11, 3), (8, 4), (13, 7)]","[0, 3, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 7]"
sebastian-rudy_2020/2021,16.0,32.65,202.0,19.0,34.0,30.0,249.7,383.0,1462.0,"[(13, 21), (10, 7), (11, 0)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 21]"
sebastian-rudy_2021/2022,14.0,32.3,86.0,9.0,5.0,11.0,100.3,190.0,657.0,"[(1, 21), (1, 14), (5, 11)]","[0, 35, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-rudy_2022/2023,7.0,31.36,97.0,11.0,8.0,22.0,106.7,150.0,614.0,"[(13, 7), (11, 6)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7]"
sebastian-schonlau_2019/2020,11.0,31.59,257.0,74.0,1.0,20.0,252.8,310.0,1310.0,"[(1, 65)]","[0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sebastian-vasiliadis_2021/2022,12.0,32.23,153.0,17.0,4.0,13.0,157.1,214.0,842.0,"[(3, 10), (11, 102)]","[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0]"
sebastien-haller_2022/2023,34.0,31.19,149.0,48.0,2.0,11.0,150.0,318.0,1082.0,"[(3, 5)]","[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
serge-gnabry_2020/2021,62.0,32.96,175.0,5.0,31.0,19.0,190.6,535.0,1467.0,"[(13, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]"
serge-gnabry_2021/2022,68.0,34.76,250.0,12.0,50.0,12.0,254.3,775.0,1963.0,"[(13, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
serge-gnabry_2022/2023,84.0,34.23,188.0,15.0,24.0,29.0,236.3,657.0,1850.0,"[(4, 29), (6, 3), (7, 7)]","[0, 0, 0, 0, 29, 0, 3, 7, 0, 0, 0, 0, 0, 0]"
serge-gnabry_2023/2024,15.0,33.19,39.0,2.0,4.0,5.0,53.3,157.0,426.0,"[(1, 67), (1, 19), (1, 85), (11, 4), (7, 28), (0, 7)]","[7, 171, 0, 0, 0, 0, 0, 28, 0, 0, 0, 4, 0, 0]"
sergio-cordova_2019/2020,6.0,33.26,51.0,20.0,2.0,6.0,48.5,142.0,384.0,"[(1, 20), (4, 44), (11, 32)]","[0, 20, 0, 0, 44, 0, 0, 0, 0, 0, 0, 32, 0, 0]"
sergio-cordova_2020/2021,20.0,33.59,165.0,39.0,8.0,16.0,128.8,407.0,973.0,"[(11, 13), (2, 4)]","[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
sergio-cordova_2021/2022,7.0,34.17,47.0,17.0,3.0,4.0,41.4,131.0,311.0,"[(11, 13), (1, 22)]","[0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]"
serhou-guirassy_2022/2023,53.0,32.58,190.0,50.0,4.0,15.0,189.5,365.0,1149.0,"[(13, 51)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51]"
sheraldo-becker_2019/2020,7.0,35.43,35.0,5.0,14.0,9.0,67.3,204.0,455.0,"[(11, 7), (1, 37), (1, 4), (7, 7), (1, 5)]","[0, 46, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0]"
sheraldo-becker_2020/2021,31.0,35.36,89.0,8.0,47.0,20.0,135.6,451.0,1033.0,"[(4, 57), (4, 48), (4, 5)]","[0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sheraldo-becker_2021/2022,38.0,36.39,151.0,15.0,107.0,22.0,208.7,718.0,1636.0,"[(1, 19)]","[0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
sheraldo-becker_2023/2024,18.0,36.07,43.0,3.0,50.0,4.0,75.3,278.0,587.0,"[(13, 19), (1, 18)]","[0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19]"
